"MEL_SNP"	"MED_SNP"	"NB_SNP"	"AML_SNP"	"LUSC_SNP"	"CLL_SNP"	"GBM_SNP"	"LUAD_SNP"	"CRC_SNP"	"ESO_SNP"	"OV_SNP"	"RHAB_SNP"	"KIRC_SNP"	"UCEC_SNP"	"DLBCL_SNP"	"BRCA_SNP"	"PRAD_SNP"	"MM_SNP"	"CARC_SNP"	"HNSC_SNP"	"BLCA_SNP"
"wgEncodeSydhTfbsPbdefetalGata1UcdPk"	-0.164034951033514	-1	-1	0.639185672913317	0.0283113834409537	-1	-0.718652465877501	0.984245885525579	0.96671995460267	-0.887261313449279	0.486141332556365	-1	-0.951702331497427	-0.40551573567809	0.880398021343523	-0.31646881592018	-0.671861391599971	0.0192347209827488	0.821918489944849	-0.824254082997342	0.206886801125783
"wgEncodeSydhTfbsK562CmycIfng30StdPk"	-1.40514799863747e-35	1	1	0.394133186537087	0.0980330497590626	7.74627661266638e-06	-0.929944129080549	-0.00253664534016881	-1.90678488030926e-27	-0.741093671886069	0.000543612102715573	0.714631403599508	6.57950964708837e-37	-8.09664261244209e-69	6.71072412305883e-37	1.51165029511242e-14	0.680510547974102	1.24299511920224e-25	0.421147992766282	6.83878489860586e-20	6.99958813094556e-163
"wgEncodeUwDnaseHffHotspotsRep1"	-3.09626073602779e-101	-0.850995918239845	-0.958697445022575	0.504528197640815	0.452782860068059	0.0305929259542251	-0.00746301775302756	-9.72266969631702e-13	-1.6729640950705e-12	0.352057685038978	0.00399258418679154	0.39219887153121	3.08736204802266e-45	-3.58680109701574e-35	1.54787231272636e-48	3.25892343743237e-20	0.697249527449221	3.1067017467929e-33	0.00554074478583758	5.46769236904935e-27	1.97317866086882e-167
"wgEncodeHaibTfbsPfsk1Foxp2Pcr2xPkRep1"	-1.1623992396035e-18	0.870663959205045	-0.996074724165245	0.686595184608594	0.0119869207998932	6.24561403543039e-07	0.965192215081604	-0.0162384783961244	-6.99045581315846e-36	0.0137604075810548	0.0648700395209829	0.774327388581386	3.1560120984432e-40	-5.3068708138191e-61	1.35691883151931e-36	3.80789528121306e-07	0.386961686970171	5.94297359379504e-25	0.0127177092804587	1.26299452653485e-15	9.49026085982856e-100
"wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk"	-0.235333441332776	0.849803233137241	-1	-0.921495095267022	0.933119516879627	0.648861027083822	-1	-0.0961951837457236	0.0708433403579021	-0.888546150708797	0.192984365105511	-1	0.129398922063926	-0.0228626557466287	0.979615257874943	0.32063436769769	0.711639357088372	0.00396597016544396	-1	0.445372407576547	0.414424655053596
"wgEncodeUwHistoneHacH3k04me3StdHotspotsRep1"	-1.08153441202798e-131	-0.88115691270165	-0.902428983762858	0.70294505876035	0.092791801235509	4.06349419652788e-08	-0.00513187932834716	-3.36933688122772e-08	-6.5339812466072e-33	4.8418198705341e-05	0.0732465441442417	0.931783949045836	1.55758041957736e-40	-8.01742874134203e-51	8.52566387421034e-150	5.14701223076322e-10	0.218498483412303	1.39578864832898e-50	0.000568095428591763	1.28816302881071e-38	2.38689509479333e-206
"wgEncodeSydhTfbsHelas3Spt20StdPk"	0.464285640810591	0.307416505511265	-1	-1	0.859543580721855	0.250194043941225	0.494131176745596	0.676878512782185	-0.105240083077942	-0.800522629375884	-0.711772850588011	-1	0.420325915822752	-0.651997560779327	0.535632122487052	-0.556518897451114	-1	-1	-1	0.201182248907577	0.713270624209325
"wgEncodeUwTfbsGm12872CtcfStdPkRep2"	-8.9612122408204e-09	1	-1	-0.973071993505497	0.138673133091162	0.988403917853371	0.929944129080549	0.809020044554885	-0.0106351867650191	0.616497786571613	0.458808144087617	0.593928349699024	0.139490770104654	-1.47910713137213e-10	0.0382275627881585	0.00550674818466025	0.427923468555356	0.0125452071708843	-0.214700098724563	0.0180772867337756	1.05343592901371e-30
"wgEncodeBroadHistoneHuvecPol2bStdPk"	-3.91130434782609e-305	0.0477451436412111	0.904345341447898	4.10996576105886e-11	-4.87055939962921e-29	0.000720058084745907	-3.11360816083019e-16	-1.91381978968314e-213	3.41113588430318e-26	-1.5126266856731e-19	5.82994178250507e-07	-1	9.34214601396302e-82	3.79172162721491e-137	7.18869835937996e-12	6.89592692601701e-22	0.0854042580807282	8.40353049537123e-21	0.00683015730051228	1.31152032241174e-06	1.33913549122784e-158
"wgEncodeHaibGenotypeSaecRegionsRep1"	0.00303758678804071	-0.176455802690875	1	-0.0763999432772857	2.1555733840154e-08	-1	-0.0306427134463184	0.0794670867473626	5.11347844621585e-07	-0.924913652939079	-0.565935285530569	-0.505212687850061	0.075498085822789	-8.0421656443231e-31	0.000113314716717802	-1.20236673122918e-09	-0.76066892523023	0.237831855479339	-0.0295866536136207	2.80041536829168e-07	0.293142971869262
"wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk"	-0.0285753909524303	-1	0.892691628875163	0.0719734015466737	-0.57404482844498	0.76359290228843	0.92714842970764	-0.0796540665144079	0.940085391691528	0.60951504992104	0.497032595672567	-1	0.099792437580948	-0.0195784469006184	0.00738955624057062	0.135340576573646	-1	0.819572299061052	0.672860683881098	0.389342635325885	4.1899599713243e-05
"wgEncodeHaibTfbsA549Fosl2V0422111Etoh02PkRep2"	-9.43595241012905e-10	0.925373954951132	0.775001451758932	0.496073833392715	-0.995716725053433	0.214804297665937	-0.0250668559859156	-0.000959244427015007	-6.74557262971732e-12	-0.447495083429615	0.000553395334571134	0.334152278525598	8.70103392789429e-11	-2.37842725058497e-24	1.55628989675041e-19	5.32362426718715e-14	0.841137377465774	1.30291994696923e-20	0.492790843288189	1.61822732112461e-05	1.55619376499509e-58
"wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep2"	-1.22555064933207e-24	-1	-1	0.746374337837406	0.0370726953692855	6.24561403543039e-07	-0.0131001395054698	-0.0089437812809908	-2.39947837833771e-25	0.317264444754817	2.96420826722179e-06	0.667104950715742	3.61343937009073e-32	-2.40728651462694e-54	2.90064099523458e-30	1.09402467286072e-13	0.740708712277453	3.62322458024105e-16	0.0104577275765818	1.38110423586035e-15	1.3725137052958e-98
"wgEncodeBroadHistoneH1hescChd7a301223a1Pk"	-8.1265288944493e-44	0.00674887750691675	-1	7.97855199209416e-10	-1.90250457874878e-25	0.00142232640026876	-0.0423738280359231	-1.43882335361206e-44	-0.114779227206604	-0.0227932701166267	0.00122400864849797	0.146198395026865	4.08673172064217e-34	1.54220588105664e-10	1.03980921896151e-14	2.37060303070508e-08	0.0204113876472893	9.30034371539597e-21	0.482742428127811	0.00434944320582542	5.67635129622291e-65
"wgEncodeUwDnaseHmveclblHotspotsRep1"	-1.01274728106067e-91	-0.988604728767195	-0.967339778201002	0.28420069374842	-0.518869278671779	0.0019725689377763	-0.281817827085405	-5.01880614022769e-17	-4.71582077561331e-09	-0.634836455931429	0.0106081808951572	0.508228402060808	4.09672550563457e-41	-2.91971856051925e-20	5.60245315201199e-29	3.049863354971e-21	0.120568629768234	2.3775632941194e-30	0.0213494685439816	1.63351374005623e-15	9.36579463533864e-182
"wgEncodeBroadHistoneHepg2H3k4me3StdPk"	-5.3118437693076e-78	0.0623603919652454	-1	0.000652486443034392	-0.422565892005353	1.48623141901397e-12	-0.581841517509475	-2.48968411674913e-32	-3.42097817527276e-39	-0.100896389774714	0.000146470788273151	0.62290566060094	2.50167823576937e-50	-1.91182988743935e-10	1.39204063013422e-45	7.85992376215184e-13	0.146806678621011	1.83371912549494e-35	0.0467570534755896	2.19809861372094e-25	3.28497739757503e-206
"wgEncodeSunyAlbanyTilingGm12878Elavl1RbpAssocRna"	-0.117527064699702	0.708268356116978	0.997830079838636	-1	-0.545345167516333	0.7308587900404	-0.0899341232015427	-1.61774235611083e-06	0.330386368286798	-0.354526651953451	-0.743520332374165	-1	0.000105800304320019	5.17327332212357e-05	-1	0.0942796657483617	0.174737848884763	-1	-1	-0.0563329077248996	0.0130841439691362
"wgEncodeOpenChromSynthPanisletsPk"	-1.69901730797491e-12	0.0474219043876442	1	0.787722285099548	0.954377052046554	9.41853597879447e-06	5.51585184405263e-12	-2.2727244568453e-19	-2.31111374155641e-105	2.09865696700383e-05	-0.937868285830403	0.211083699473485	2.17955884714087e-28	-9.77598760185552e-13	3.89396543521516e-12	5.02633684352004e-09	7.92522082988137e-05	4.22845668992823e-25	0.557635037342943	1.27396793085438e-30	3.15926877175717e-112
"wgEncodeHaibMethylRrbsGm12891HaibSitesRep2"	-5.70731713328641e-09	0.0457018103660753	0.984970150991105	0.776284894645741	-0.270523976506897	0.0114517524584739	1.64686306965312e-09	0.595420419212755	-0.46114994622282	2.2981429014438e-05	-0.0143311020968376	-1	-0.000865728464862862	-0.700245405143353	2.74838083201796e-12	-0.421714958299154	0.464274373293454	0.0385123967001371	0.558287014579192	0.422945384383309	-0.705163671495403
"wgEncodeUwDgfHcpePkV2"	-4.39560396869446e-26	-1	-1	0.0805007353875555	0.464075786823012	-0.959481618953622	-0.0755776096160918	-0.00175835133784563	-0.089078636302668	0.269262725032645	0.85887423443528	0.91239527542538	2.08483277259585e-22	-1.32691554609127e-09	6.07389872100269e-06	0.00199180859568613	0.785693698800506	0.0427571946224634	0.651105115879321	1.38947000361764e-05	3.26843386820092e-50
"wgEncodeSydhTfbsHepg2MaxIggrabPk"	-1.20242561905065e-30	1	-1	0.0873566633207231	0.00379023718557246	8.04510079207315e-12	0.691424671185854	-0.000385248090302995	-8.46939383180927e-46	1	0.00141550671375981	0.530101394601348	3.19193080004171e-46	-7.76917418946676e-72	5.53757203253178e-28	1.08281714736279e-10	0.831357363331462	5.89000140373161e-36	0.00337049391380044	2.8719173935026e-23	9.4544793688208e-163
"wgEncodeUwHistoneHcmH3k4me3StdPkRep1"	-3.1179639541192e-31	1	-1	-0.925960132354603	0.236468202084283	0.0129299293624128	-0.926761061640859	-0.0149233554943955	-6.0655381739272e-16	0.000534806982868424	0.835992523524243	0.709840850746929	2.53845798079659e-10	-1.93990459582306e-40	9.68388726677573e-63	0.0037700830172743	0.820425979108102	2.58366476046762e-27	0.00179753317609347	2.31633704824066e-20	2.03495355765695e-90
"wgEncodeAwgTfbsSydhK562CjunUniPk"	-0.390166170762004	0.958403803776663	1	0.0228432722290029	-0.716948316681578	-1	-0.963257440606249	-0.177022123968193	-0.146656258998475	-0.617832694912908	0.306179611816937	-1	0.113769265898229	-0.137646230160302	-0.385332043313782	0.00279880496379484	-1	0.77678459931737	0.663558375750536	0.157990282848437	0.00122332801487952
"wgEncodeHaibTfbsK562Cebpdsc636V0422111PkRep2"	-1.37575370166448e-08	0.528662376609401	-1	1	0.0535273401409198	2.70423402275521e-06	-0.175583209034931	-0.0327355503910782	-0.000896455898509883	-0.732431289515998	0.00414402700088905	-1	0.2474123084978	-5.72327621174947e-16	1.29909577273121e-40	3.21954172615931e-09	-1	1.20537361052459e-18	-1	0.000294650025942235	2.86963016055073e-05
"wgEncodeHaibMethyl450U87SitesRep1"	-0.00129457068868397	0.176455802690875	0.902428983762858	-0.981023292879067	-0.000844088736816143	0.108671310744334	0.000623682694577107	-0.578485512416059	0.000222537524597878	0.231937099684883	-0.092441926311043	0.931783949045836	-0.00153538244860994	0.0033126449553592	0.454720173878589	-0.706127272146069	0.711639357088372	-0.582031065765113	0.964027443313471	-0.422945384383309	-0.65345545105313
"wgEncodeUwDnaseBjPkRep1"	-5.40515111567616e-09	-1	-1	-0.752019867675959	0.0463842866701464	-0.828119081276048	-0.249430619561911	-0.368452854220075	-0.123693706920911	0.0687961927875389	0.380577833873958	0.519410954988535	5.2097620920577e-08	-8.9979493722205e-06	-1	0.00998494275713224	1	0.14097366829504	-1	0.110845828154808	2.44370524203258e-17
"wgEncodeCshlLongRnaSeqGm12878CellPapJunctions"	-4.18851694031366e-07	0.689307292239491	0.345925120487206	0.00459447266197314	-7.56699239358942e-07	-0.365131491680391	-5.60124930496705e-06	-3.12950522711828e-82	1.46261122189742e-18	-0.000252599071916854	0.00179569403055016	-1	7.33132254770263e-36	0.286299638508151	-2.48711274181353e-08	3.92256968043084e-05	0.00412557135648999	5.40147616483567e-07	-0.777310175860426	2.23576074318582e-05	8.39072473031716e-75
"wgEncodeUwDgfLhcnm2Pk"	-2.19562645734289e-11	-0.994341170985179	-1	0.912812712820317	0.587422683803245	0.676365414850469	-0.846799843373608	-0.0595536955571185	-0.0745841329384659	0.64114119578691	0.310605271620378	-1	8.55956958173513e-23	-1.89974623885992e-10	0.00055844617935668	0.000815243089375678	0.280149494538165	0.439183818431209	-1	0.217856422336186	7.13530767539932e-32
"wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk"	-1.00697308325787e-06	0.961485093167909	-1	0.945907513859064	0.121547618919868	0.977176387233623	0.781172075270569	-0.891078576422136	-0.000986509808057089	-0.797098260735262	-1	-1	0.0286768603447266	-8.11081116628662e-11	1.19889958508175e-07	0.00485192095906585	1	0.0955588632127356	-0.555903448147628	0.298277359615481	1.70936493351955e-46
"wgEncodeHaibTfbsH1hescUsf1Pcr1xPkRep1"	-0.00129457068868397	-1	-1	-0.579403550331476	0.0137437232810173	-0.968356346568	-0.996784925093567	-0.0767757659986689	-6.40213635973513e-07	0.715220977088305	0.413554175549332	-1	0.0192447914247171	-1.4338637992815e-05	2.43439888728387e-13	0.345809754051102	0.026711592875412	0.0445216329785413	0.346705545176546	0.00742424283887704	2.57901709891888e-14
"wgEncodeUwDnaseHmvecdlyadPkRep1"	-2.81516809400659e-12	-0.0873618925342741	1	-0.843341368303862	0.0641223872332395	1	-0.803029881824743	-0.191705353997457	-7.70856055395331e-05	0.476194322073505	-0.497032595672567	1	3.30410086795475e-21	-3.76515808361414e-19	0.00101517615251592	5.87575346325579e-06	0.0762083247072951	0.00271139434576352	0.68004079469404	0.000570685300969601	3.15145496072356e-47
"wgEncodeHaibTfbsPanc1NrsfV0422111PkRep1"	0.132889479900061	-1	1	0.86215661326133	-0.693573708679181	0.920338616391441	-0.710109975318827	0.640586301093108	-0.628969323624739	0.671277562473535	0.567649569708379	0.837364161975768	0.022863594730706	-0.00333083544897163	0.309751458463765	0.850603226603517	-0.732792297611974	0.0522786464030481	-1	-0.685989065367575	0.941068599941081
"wgEncodeBroadHistoneHuvecH3k27acStdPk"	-4.53735714590265e-118	-1	-0.650051577274718	0.101923858639696	-9.17514021240154e-07	0.000165731661400135	-0.00529738363487489	-1.32796106428685e-34	-5.42342780225158e-05	-6.35361143463252e-06	4.152633639661e-05	0.532855210642686	1.30366997993887e-53	0.173272081301263	1.53140645118348e-27	3.31523660370838e-18	0.287021013607226	2.59580532430797e-25	0.167856361544319	1.38636455496881e-14	4.78658629021232e-127
"wgEncodeHaibMethylRrbsBcuterusbn0765BiochainSitesRep2"	-1.60789359983916e-12	0.201951292122586	0.996074724165245	0.779567997762012	-0.0498708166603051	0.0276489284145938	2.9703629095384e-14	-0.638738806013803	-0.526423353186413	7.87927193359909e-05	-0.0476704181212594	0.700872100402425	-0.000321197769858074	0.402265003870408	2.48727523522725e-10	-0.165017109567149	0.149776515874659	0.000389292430834752	0.816324616737022	0.0310223528919912	-0.65345545105313
"wgEncodeUmassDekker5CH1hescPk"	1.56356916187921e-06	0.917252183179939	-1	1	0.876786904978038	-1	0.00293169816898852	0.0475663050696734	-0.103554605499569	0.887914237276315	-0.836389593285019	-0.98594599240023	0.367647051940213	-5.99297762609455e-08	-0.121002670398003	-0.221466714484711	-0.978475471873266	-0.123089347575075	0.639131674736028	0.0502900263079784	-0.740433140935139
"wgEncodeUwTfbsHmfCtcfStdPkRep1"	-4.32360684815129e-09	0.907305035383483	0.999912079433596	-0.919135124365989	0.00714926487616676	-0.696920802547547	-0.18411689065055	0.430421581823809	-0.000624161801532824	0.219744803892033	0.716973412209327	-1	0.0296498268605096	-3.55857605926346e-09	2.32218857258569e-09	0.0101888738782911	0.664078773225238	-0.869038121927473	-0.988682045388567	0.0189434866470113	3.66236446368247e-19
"wgEncodeHaibMethylRrbsHrceUwstamgrowprotSitesRep2"	-7.82880998828866e-12	0.346786340198375	0.885271835764507	0.417979989595145	-0.120697078902683	0.00794521370447064	7.73245177551017e-11	0.57236673339494	-0.275894611021202	0.000106306763923954	-0.0894886120081771	-1	-0.00104636452358128	-0.883048714169476	2.35757913159327e-14	-0.187591829208476	0.133072046499748	0.000136902694134501	0.77701818157292	0.297240118608806	-0.643779824337227
"wgEncodeHaibTfbsHepg2Zeb1V0422111PkRep2"	-0.894160338406449	-1	1	0.367478712907837	0.0789999692655066	0.531907399747188	-0.396471154917517	-0.793280777872488	-0.0441924673482725	-0.308313264436422	0.202454090515263	-1	0.802644322027711	-0.0860192056075182	0.703958299673687	0.0588444068881809	0.591875969797373	0.195702281652475	-1	0.297346178264253	0.996903167320011
"wgEncodeUwDnaseHmveclblPkRep2"	-6.26101905408127e-20	-0.942153330937281	1	-0.564741381533042	0.130744651998723	0.352358059695455	-0.956704321920582	-0.230838754758763	-1.16924416263837e-06	0.795654432059997	0.85887423443528	-1	2.32617634126109e-10	-4.62862184877504e-14	7.17068597017043e-05	6.88780349472517e-06	0.165686910545532	8.72922965493758e-05	0.024603327450811	0.000674289223742665	2.63701724479201e-64
"wgEncodeRikenCageK562NucleoplasmTotalTssHmmV3"	-3.91130434782609e-305	1	-1	4.56669896028694e-06	-6.73566145803043e-17	-0.861289201636693	-1.02659426927561e-27	-7.64908442598265e-98	3.33791173242992e-58	-1.40613023115424e-34	7.33239056312325e-08	1	1.43325819261447e-76	3.05897040766543e-124	-0.0510333377029747	4.86295163285947e-31	0.451388476998978	0.0057783582785338	0.664222091178814	0.0857612456351088	1.29818514314803e-74
"wgEncodeAwgDnaseUwdukeA549UniPk"	-5.45068481089726e-16	-0.537968198928288	0.996074724165245	0.667785198865205	0.333207515292769	0.292553737536493	-0.662622370570151	-0.487961240817175	-7.60675518418111e-12	0.122059986765361	0.0300896754310046	1	5.21380182624093e-20	-1.6732210904417e-22	2.41788952429117e-07	1.21535894718529e-06	0.0729180943568044	5.81477836343245e-06	0.244135164666998	0.0197780597981095	2.2382261525411e-68
"wgEncodeBroadHistoneHmecEzh239875Pk"	9.40073567789681e-46	0.0873618925342741	0.811149129754852	1.59992875825258e-07	-9.68339717842058e-13	0.0152115831782671	2.11375660307932e-08	-7.82063676182454e-05	-2.18585815839838e-08	0.100288133516423	1.56705259517726e-05	0.445923013379521	0.016359350026045	-1.60403673738998e-20	0.987032887320323	-0.552741452738781	0.0108381350374141	0.000370996890057646	-0.68004079469404	0.871916846749397	7.74382688242858e-16
"wgEncodeHaibTfbsMcf7JundV0422111PkRep1"	-0.000177505276615276	-1	-1	0.0101122395348239	0.548072606312529	0.0384755142716514	-1	-5.1807418543885e-06	-8.42248056193991e-07	-0.836386080834285	0.133792527921518	-1	0.398054775279638	-1.11901773837089e-12	2.39369952801838e-25	4.65841846310088e-08	0.505849202367066	3.87058887925017e-32	0.146655345476172	0.000809160520593474	1.04885264831883e-17
"wgEncodeAwgTfbsSydhHct116Tcf7l2UcdUniPk"	-6.44108152296704e-08	0.877239293396449	0.994057394413204	1	0.0350978191421613	0.0012309884029738	0.518087246538432	0.98590678418742	-2.54686483193196e-14	0.189741217737846	0.0587308879639834	0.500729349756648	5.36151610091933e-05	-1.1752161707089e-19	1.46028120389337e-06	3.33936290689698e-05	0.175984074785428	8.46195422447356e-10	0.389129388790962	0.00225305514840412	3.61626959797921e-26
"wgEncodeUwHistoneGm06990H3k36me3StdPkRep1"	-1.20380407375105e-42	-1	0.996074724165245	0.436567507386575	-0.00568265844362319	-0.637291182929878	-0.281210001861113	-3.20692416524011e-25	5.69275053356756e-06	-4.26260095312918e-07	1.07621542748615e-06	1	1.96780260655684e-08	1.00948611259044e-14	-0.990598966911977	1.76610167519091e-07	1	0.340202350856949	-0.678927639584425	0.00121450423883546	8.72673655178125e-11
"wgEncodeUwTfbsHrpeCtcfStdPkRep2"	-3.06478057846004e-09	-1	1	-0.981023292879067	0.00585375099390431	0.706380801913887	-0.654480289016091	-0.819291484235841	-0.000277319703962634	0.0266531978445795	0.51301695420836	0.668369070267439	0.0162394814385247	-1.34020827298087e-15	1.10398910738194e-08	0.00128828758885695	0.930877032642913	6.98483535850763e-06	-0.681350048615583	0.0101214785452389	2.52918273886365e-27
"wgEncodeUwDnaseHcfaaHotspotsRep2"	-2.11102693831766e-67	-0.810583383957931	-1	0.21435044788541	-0.658039905386457	0.0301368155950263	-2.74279329573941e-05	-2.32629480600702e-08	-0.961962574839544	-0.716929053822318	0.0372832371658494	0.727566319706843	1.81993323118503e-18	-2.32057135448506e-05	1.71920607260519e-09	1.88333889055521e-19	0.868970727520923	3.37364455885864e-16	0.343533951901198	0.000796428596038482	3.38867488271308e-70
"wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1"	-5.69017139980997e-07	-1	-1	1	-0.705116969685336	3.50965160241604e-06	-0.510507440624968	-0.0646975937575834	-0.10983960756085	0.450694608790186	0.148112786010804	0.751424302924653	0.390621426371279	-5.01584096442549e-06	8.62044724644218e-24	0.18361725164402	0.543690891802183	1.00976710316174e-06	0.184442490002542	0.000226161822014795	2.69059597293015e-06
"wgEncodeSunyAlbanyTilingGm12878T7tagRbpAssocRna"	-0.326505722768708	0.447387150771191	1	0.670935919425832	-0.306504875516013	0.158144035958726	-1	-0.613122462376249	-8.56719493444126e-06	-0.790033456884644	0.703964732061566	-1	0.166660651267745	-0.549587521363281	1	0.970211142201627	-1	0.0445258797879193	0.225148678411553	0.00294920068246874	9.36877822537439e-07
"wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk"	-0.400213693525072	0.845664513718589	1	0.981023292879067	0.999233779222461	4.80764718757926e-06	-0.241179960327812	-0.578731429560671	-2.46483352373334e-09	0.782942767370219	0.00373689118674848	0.237516623182191	2.84303532047096e-12	-2.74373947800614e-15	0.532970540863001	7.43155572723131e-05	-0.947827900830996	0.023876635943513	0.422024406243456	0.000639983853598303	1.94892021564866e-15
"wgEncodeSydhTfbsK562Stat1Ifna30StdPk"	0.864120188496397	-1	-1	0.259188847388737	-1	-1	0.644321169115371	-0.773371165104818	0.739331487826785	0.858478353839811	0.532004966520006	-1	0.76196300088675	-0.967196048773184	0.143913896250717	-0.665707057081496	-1	0.35466535665594	-1	-0.258862821897177	0.420057065041965
"wgEncodeGisRnaPetK562PolysomePapClustersRep1"	-5.74699729515154e-51	-0.984848964555819	-1	0.00191331847839813	-0.000422242824764063	0.861289201636693	-9.84734348689322e-14	-2.90559874489385e-74	1.24772455589254e-34	-0.68912417163679	0.0033192229211112	0.929103308331396	6.80350380794643e-32	0.00221577653994868	0.00463094736093526	0.286064241920142	0.0350077617797026	2.43631064035304e-12	-0.532079228417742	7.77725317182161e-09	1.80123311143388e-58
"wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk"	-3.29296803185495e-07	0.639657509200513	-0.995708278320981	0.57232010869158	0.0642421571326568	0.00460062191030946	-0.567954682899817	-1	-1.94418651716521e-13	1	0.00930508700363023	0.315966875788341	2.01582679872589e-06	-1.73526131187298e-27	0.0102271158617163	2.36258490498931e-09	1	0.000175550678380954	0.285705806050814	2.17569732301235e-10	1.43161229792021e-36
"wgEncodeAwgDnaseUwdukeHsmmUniPk"	-2.71702382142815e-11	0.493958805780825	1	-0.813928067697526	0.00206466735785873	0.755922939926865	0.335628194811851	-0.0403525480364011	-2.87999358534547e-10	0.0001219985371443	-0.906496870299081	0.515463371448028	5.23338528347231e-13	-5.84808209423681e-18	3.55304889381904e-06	0.0488857425702549	0.0461344619236719	0.000114576619932587	0.327339773293873	4.99414504132587e-07	6.42016923945939e-35
"wgEncodeBroadHistoneNhekH3k09me3Pk"	1.99984030802394e-110	-0.509841576407893	-1	-1.88819559259652e-07	1.4257352381922e-87	-0.142036770718847	8.57946039018863e-07	3.15866172038789e-247	-7.41745964971578e-30	4.06464768408567e-84	-1.21918318038438e-13	-1	-2.01993871301549e-86	-1.04961755673249e-302	0.0106111740205615	-4.41680931070221e-45	-0.482076097477726	-0.000157241872268452	-0.708760425104996	1.80259945619275e-18	-5.17481869688671e-68
"wgEncodeAwgTfbsUtaNhekCtcfUniPk"	-6.18835265928995e-15	0.726734352350895	1	-0.834507637902871	0.055727688332122	0.4601080024834	0.281817827085405	0.516839378936113	-9.26719061733027e-09	0.143814265050514	0.657845594332066	0.55503539972725	8.12344163986705e-15	-8.54501647989018e-20	1.2487555649223e-14	0.00029942853357167	0.665234507672461	0.0635830284325953	-0.716672887871665	0.0370574905490176	4.68915786468108e-36
"wgEncodeUwDnaseHmvecdneoPkRep2"	-3.16384110219704e-16	-0.135184415102473	0.996074724165245	-0.468265211526694	0.0562874523987442	0.539636751056557	0.637110989223208	-0.191000115729843	-1.32207495329943e-06	-0.660341005670636	-1	-1	5.50402967277026e-18	-5.01274293298354e-19	4.60174210196002e-06	1.87132984919701e-05	0.010065540442408	1.33532427257719e-06	0.167856361544319	0.00101104460928204	1.02445254663777e-58
"wgEncodeHaibMethyl450Imr90SitesRep1"	-0.00129457068868397	0.176455802690875	0.902428983762858	-0.981023292879067	-0.000844088736816143	0.108671310744334	0.000623682694577107	-0.578485512416059	0.000222537524597878	0.231937099684883	-0.092441926311043	0.931783949045836	-0.00153538244860994	0.0033126449553592	0.454720173878589	-0.706127272146069	0.711639357088372	-0.582031065765113	0.964027443313471	-0.422945384383309	-0.65345545105313
"wgEncodeUmassDekker5CHelas3PkV2"	2.32647788154955e-06	0.907973381454927	-0.996074724165245	0.722174595517778	-0.915796022409392	0.643893897327113	0.00866955170827196	0.907175548209577	-0.0268189285146147	-0.968330638215211	-0.938079780446869	-1	0.579628114074754	-0.000203387537480885	-0.143410711354582	0.694878148957339	-1	-0.334716530770144	0.870156886185963	0.32668477930417	0.446854753631579
"wgEncodeAwgTfbsUwAg09309CtcfUniPk"	-1.42884527330105e-11	0.759116418098194	1	-1	0.10320203917679	-0.846779862950638	-0.0473914868036532	-0.598832758014516	-0.000106697682185675	0.423650845338891	0.295587552286476	1	5.86806656177618e-06	-1.23733820747209e-11	1.84782479115973e-13	0.00637476137157598	0.567473477564929	5.53810196242818e-06	-1	0.0245272014331943	1.6034502723071e-34
"wgEncodeSydhTfbsK562Mazab85725IggrabPk"	-7.05754891471594e-39	0.176455802690875	-1	0.18150461650502	0.000220365638366749	9.27747313883919e-08	0.982646681419176	-3.14870044815744e-08	-4.43721796644484e-34	-0.703308198006965	0.00117854883968945	0.632660180114049	8.51709707907213e-34	-9.73139181976742e-71	1.928684441323e-43	2.57851620776508e-33	0.162488440638537	4.06031760945561e-28	0.341045089589901	6.05612655872115e-14	3.28675995044448e-174
"wgEncodeUwHistoneHepg2H3k4me3StdHotspotsRep1"	-2.05604676388646e-81	0.341047743662694	-0.932009040131453	0.00117051635819911	0.256877838623114	3.90318076600599e-11	-0.842149472175537	-6.32523398889105e-18	-3.09627492055948e-39	-0.0643177176463884	0.0154953237010498	0.927588214883748	1.27710789532753e-64	-8.7998131607781e-35	2.78814298909468e-48	1.74272486631945e-17	0.219659604461053	1.25016406928363e-47	0.091862626114224	2.41715197981276e-28	7.76449045884601e-205
"wgEncodeBroadHmmH1hescHMM"	6.64422163879523e-15	-0.353352566692561	0.902428983762858	0.919135124365989	0.00056253800137171	-0.917410757970168	-4.9709724349841e-05	-0.000717390801406182	3.54292175314577e-18	2.50004370164364e-05	0.59895118387838	1	1.32139640143539e-08	-3.17665045699318e-117	0.0642081378093992	-8.153904833446e-14	0.00295417630494172	6.60321685658899e-18	-0.0157102964060058	5.19457810010507e-13	7.43792207253509e-45
